Unique Store_ID,Unique Product_ID,23.11.2019,30.11.2019,07.12.2019,14.12.2019,21.12.2019,28.12.2019,04.01.2020,11.01.2020,18.01.2020,25.01.2020,01.02.2020,08.02.2020,15.02.2020
Store 1,Product 643,2,2,1,2,2,2,2,2,2,2,2,2,2
Store 1,Product 73,10,8,7,9,10,13,12,9,6,4,4,4,-2
Store 1,Product 30,28,20,36,35,28,30,32,21,21,21,21,-17,-19
Store 1,Product 36,29,29,24,18,20,14,24,21,13,17,5,15,19
Store 1,Product 66,8,7,5,7,8,8,0,6,3,-6,6,16,16
Store 1,Product 40,7,7,10,10,10,10,0,2,7,7,-5,-5,3
Store 1,Product 60,22,25,18,17,13,12,12,10,10,-10,-6,4,0
Store 1,Product 27,21,33,17,17,24,20,24,21,14,-1,51,79,55
Store 1,Product 62,6,9,7,6,13,10,7,6,6,1,3,3,7
Store 1,Product 55,5,5,5,5,5,5,0,1,3,-1,5,9,9
Store 1,Product 49,23,19,16,16,9,9,10,9,7,0,8,4,6
Store 1,Product 64,11,13,13,4,6,5,0,4,3,5,35,15,51
Store 1,Product 63,7,7,2,9,12,13,9,6,2,6,6,2,2
Store 1,Product 515,7,8,7,6,4,3,5,5,8,11,1,-1,-1
Store 1,Product 91,3,4,4,0,4,2,4,2,3,5,1,3,5
Store 1,Product 348,12,21,9,16,20,12,16,13,11,20,14,18,24
Store 1,Product 290,4,3,7,6,8,7,7,5,5,14,12,12,8
Store 1,Product 241,4,5,4,12,9,3,8,8,7,11,1,7,11
Store 1,Product 362,38,23,23,32,31,23,12,22,22,22,16,4,2
Store 1,Product 936,4,5,4,6,7,7,4,4,2,0,6,6,0
Store 1,Product 877,3,3,3,2,2,3,3,4,4,2,2,0,4
Store 1,Product 846,14,35,14,7,25,17,19,21,13,24,70,66,34
Store 1,Product 865,24,17,12,26,23,21,1,24,20,30,10,30,16
Store 1,Product 347,8,17,8,4,6,1,5,4,3,-3,7,5,3
Store 1,Product 378,13,10,9,8,8,7,7,6,8,14,12,20,20
Store 1,Product 275,8,16,16,15,11,9,8,6,3,27,21,19,15
Store 1,Product 260,2,6,4,2,5,3,3,1,6,2,2,4,2
Store 1,Product 242,5,4,7,5,9,8,8,5,3,5,1,7,-1
Store 1,Product 504,5,13,12,12,12,11,11,10,10,10,10,6,0
Store 1,Product 575,1,2,2,3,1,4,5,5,4,5,3,1,3
Store 1,Product 550,4,1,2,5,2,1,3,2,3,3,-1,-1,1
Store 1,Product 619,2,2,2,3,3,1,2,2,2,0,0,2,8
Store 1,Product 531,4,3,11,15,15,11,10,8,5,7,7,1,5
Store 1,Product 543,2,5,5,5,3,3,1,2,4,5,1,1,3
Store 1,Product 647,4,4,4,4,4,4,4,4,4,4,4,4,2
Store 1,Product 657,2,4,3,3,2,4,3,4,3,3,3,1,5
Store 1,Product 38,47,39,28,13,30,13,11,6,6,2,2,6,8
Store 1,Product 10,11,12,8,2,11,4,11,9,8,3,17,9,1
Store 1,Product 112,4,5,1,4,6,7,6,3,3,7,5,5,1
Store 1,Product 92,4,4,3,3,2,3,5,4,4,4,2,4,2
Store 1,Product 52,0,2,1,2,1,2,2,2,2,2,2,2,2
Store 1,Product 61,2,4,2,2,3,1,3,2,1,2,-2,2,2
Store 1,Product 513,15,11,9,7,5,4,7,8,0,4,0,0,0
Store 1,Product 970,2,5,5,5,5,5,4,4,4,2,2,0,0
Store 1,Product 472,71,82,74,80,91,65,65,80,73,45,27,11,-21
Store 1,Product 454,13,29,17,8,12,8,9,10,9,14,4,4,12
Store 1,Product 766,7,6,6,7,5,5,6,5,5,15,11,17,21
Store 1,Product 709,17,23,25,31,31,30,22,23,15,7,51,31,23
Store 1,Product 755,105,150,76,142,161,165,109,88,72,156,194,154,52
Store 1,Product 875,35,37,14,18,17,16,11,13,22,20,20,18,22
Store 1,Product 446,25,25,21,16,22,19,11,20,14,54,34,56,30
Store 1,Product 419,4,5,14,16,20,12,9,7,4,7,5,1,3
Store 1,Product 494,16,12,21,19,18,13,8,15,9,20,30,20,30
Store 1,Product 461,8,17,11,16,8,13,9,13,9,0,8,24,18
Store 1,Product 166,0,0,3,2,3,2,1,2,1,-1,3,3,3
Store 1,Product 163,8,8,10,10,7,6,6,6,6,4,4,4,4
Store 1,Product 98,40,45,48,40,46,41,32,19,13,13,25,17,13
Store 1,Product 77,3,5,4,3,7,3,4,5,4,8,2,4,6
Store 1,Product 35,26,26,20,18,27,22,6,30,31,18,2,4,8
Store 1,Product 83,7,9,6,8,6,5,5,3,5,1,7,11,11
Store 1,Product 86,4,7,5,5,5,2,5,4,4,5,7,3,5
Store 1,Product 100,2,3,10,8,7,5,5,3,3,3,1,3,3
Store 1,Product 95,3,3,3,2,2,-1,4,2,4,3,1,5,3
Store 1,Product 76,2,1,2,1,2,2,2,1,2,2,0,2,2
Store 1,Product 79,3,2,4,3,2,5,3,3,1,5,7,5,11
Store 1,Product 947,4,4,4,4,4,4,4,2,3,5,5,3,3
Store 1,Product 981,4,4,4,4,4,4,4,4,4,2,2,2,4
Store 1,Product 986,3,3,3,3,3,3,3,3,3,3,3,3,1
Store 1,Product 988,3,3,3,3,3,3,2,3,3,3,-1,1,3
Store 1,Product 982,3,3,3,3,3,3,3,3,2,3,-1,3,3
Store 1,Product 975,5,5,5,5,5,5,5,5,2,3,3,3,3
Store 1,Product 987,3,3,3,3,2,3,2,3,1,4,4,4,2
Store 1,Product 983,3,3,3,3,2,3,3,3,2,3,3,3,1
Store 1,Product 985,4,4,3,3,3,3,3,3,3,3,3,3,3
Store 1,Product 973,5,5,4,4,4,4,4,4,3,3,3,3,3
Store 1,Product 85,11,16,11,8,12,8,4,7,5,2,2,4,4
Store 1,Product 88,10,5,9,7,6,6,4,3,3,3,-3,-3,1
Store 1,Product 19,7,9,6,9,8,4,7,7,1,13,7,3,-1
Store 1,Product 120,2,4,6,6,5,5,3,3,5,3,1,-1,1
Store 1,Product 262,14,9,13,10,10,7,4,8,8,26,8,22,26
Store 1,Product 939,17,25,15,21,12,8,7,6,21,18,18,22,12
Store 1,Product 912,11,17,15,19,15,19,15,19,22,19,27,19,25
Store 1,Product 880,9,7,4,6,3,5,2,3,4,1,1,1,3
Store 1,Product 525,4,3,2,1,3,3,3,2,1,3,-1,3,3
Store 1,Product 528,7,7,9,7,4,4,1,1,1,2,4,2,0
Store 1,Product 523,8,12,10,10,10,10,10,5,3,3,1,-1,-1
Store 1,Product 826,8,17,29,22,31,26,21,16,13,14,8,12,6
Store 1,Product 792,9,9,12,7,11,9,7,3,6,2,14,2,12
Store 1,Product 798,8,7,8,7,5,4,2,7,2,10,10,10,16
Store 1,Product 884,5,4,2,2,2,4,5,4,2,10,0,0,8
Store 1,Product 934,4,3,4,3,2,3,3,2,3,3,3,3,3
Store 1,Product 824,5,6,5,5,8,6,5,5,4,7,11,7,7
Store 1,Product 833,6,7,6,5,2,4,2,4,3,8,6,8,6
Store 1,Product 876,6,1,7,5,2,7,2,4,7,1,13,15,15
Store 1,Product 869,8,9,14,6,9,15,13,15,11,10,44,26,38
Store 1,Product 856,0,8,12,10,7,7,7,6,3,9,5,3,7
Store 1,Product 807,16,16,16,11,14,13,10,8,6,12,26,18,30
Store 1,Product 945,4,4,5,3,5,4,4,4,4,0,4,12,8
Store 1,Product 829,4,4,3,2,3,3,3,3,7,-5,7,3,1
Store 1,Product 955,8,9,7,6,11,9,8,7,7,7,3,7,5
Store 1,Product 811,32,28,25,21,16,10,9,18,16,7,13,9,5
Store 1,Product 902,7,5,5,3,6,4,5,5,4,2,4,4,4
Store 1,Product 903,10,7,11,6,10,12,8,4,11,8,10,4,2
Store 1,Product 791,3,2,21,24,22,16,11,9,7,40,32,22,24
Store 1,Product 765,60,43,32,9,17,16,10,14,10,-5,21,5,19
Store 1,Product 820,7,2,23,19,24,24,21,15,13,9,5,-3,-5
Store 1,Product 803,12,5,30,25,26,26,21,15,6,22,16,6,8
Store 1,Product 822,9,8,8,7,7,9,7,2,8,7,-1,11,7
Store 1,Product 795,7,4,8,8,8,6,7,6,7,3,5,7,9
Store 1,Product 870,4,12,8,7,4,12,11,10,7,5,1,-1,3
Store 1,Product 827,12,13,12,11,8,12,10,12,8,8,8,6,14
Store 1,Product 283,3,6,3,4,4,6,4,7,4,7,5,3,13
Store 1,Product 284,6,2,3,7,5,3,3,2,6,2,10,8,0
Store 1,Product 314,13,8,13,15,11,9,6,10,6,15,27,19,11
Store 1,Product 325,22,18,15,12,12,12,11,21,19,19,9,5,1
Store 1,Product 286,15,25,22,22,18,8,6,6,6,6,-6,-2,8
Store 1,Product 316,14,9,22,22,19,16,13,17,26,-1,17,29,15
Store 1,Product 253,13,25,23,31,42,41,32,42,21,33,33,67,39
Store 1,Product 271,15,15,14,13,13,13,14,22,17,18,24,16,16
Store 1,Product 369,30,41,18,22,34,27,25,24,23,21,21,19,19
Store 1,Product 277,40,39,35,58,57,57,57,85,79,53,51,67,101
Store 1,Product 231,25,24,21,47,46,45,42,75,56,79,61,109,75
Store 1,Product 267,34,34,34,47,47,47,39,51,59,65,47,65,59
Store 1,Product 759,15,21,16,15,11,12,18,14,21,23,55,55,41
Store 1,Product 801,21,15,22,16,3,15,13,12,21,31,111,89,85
Store 1,Product 806,10,13,10,9,10,6,6,14,15,12,68,54,48
Store 1,Product 819,9,5,11,7,11,7,5,4,0,0,0,0,0
Store 1,Product 913,5,9,9,7,9,7,17,18,16,7,7,13,11
Store 1,Product 927,15,8,8,11,10,14,10,5,18,2,30,30,32
Store 1,Product 835,7,0,9,9,10,11,6,9,11,8,10,14,22
Store 1,Product 848,33,47,28,29,44,17,27,27,47,54,64,34,66
Store 1,Product 383,21,37,16,21,24,17,14,12,12,10,4,12,10
Store 1,Product 652,31,39,37,34,30,25,23,17,31,23,19,3,29
Store 1,Product 831,3,5,5,5,4,4,4,5,11,13,15,21,17
Store 1,Product 753,7,14,8,14,11,11,10,5,8,14,22,8,6
Store 1,Product 793,11,7,8,5,3,5,1,6,8,15,7,17,17
Store 1,Product 663,2,2,4,4,3,3,0,2,1,4,4,4,4
Store 1,Product 646,18,14,12,6,6,0,5,9,7,0,16,8,6
Store 1,Product 672,6,6,5,5,4,0,5,4,2,13,-1,11,11
Store 1,Product 651,13,13,12,8,5,3,12,8,6,4,24,20,14
Store 1,Product 656,3,3,3,3,2,4,4,4,3,3,3,1,3
Store 1,Product 636,3,2,0,2,2,2,2,2,2,2,0,-2,0
Store 1,Product 794,2,8,4,4,3,5,4,4,3,4,36,32,50
Store 1,Product 920,5,5,5,4,3,5,4,4,4,4,52,48,68
Store 1,Product 853,2,6,6,3,4,7,7,7,6,4,0,4,2
Store 1,Product 849,5,3,5,4,6,5,4,4,3,1,5,5,5
Store 1,Product 731,3,6,4,5,6,2,4,4,1,8,16,12,12
Store 1,Product 209,30,22,0,0,10,3,1,0,0,0,0,0,0
Store 1,Product 211,4,4,4,3,1,0,0,0,0,0,0,0,16
Store 1,Product 342,10,24,10,14,18,18,18,15,12,6,4,4,2
Store 1,Product 220,12,40,19,12,20,18,16,10,4,24,14,4,-4
Store 1,Product 715,0,0,0,5,12,4,1,0,1,51,31,19,13
Store 1,Product 737,5,0,0,18,17,14,12,3,1,55,25,17,11
Store 1,Product 747,12,5,14,18,16,9,1,0,6,33,15,11,13
Store 1,Product 760,9,2,14,21,25,20,12,13,2,16,8,22,4
Store 1,Product 924,11,9,6,4,7,6,7,6,7,4,14,10,4
Store 1,Product 882,16,24,16,45,38,25,17,9,3,9,3,11,3
Store 1,Product 841,5,4,4,8,4,8,4,6,2,14,6,12,14
Store 1,Product 839,132,166,131,125,129,88,88,96,83,87,95,83,71
Store 1,Product 855,39,10,119,109,117,91,95,93,93,99,53,45,17
Store 1,Product 941,669,555,990,931,893,876,848,837,821,764,724,680,646
Store 1,Product 944,101,135,99,63,79,60,69,61,49,51,47,29,13
Store 1,Product 847,205,227,166,116,78,44,89,118,85,54,4,-8,-28
Store 1,Product 837,51,47,42,31,44,28,16,12,22,12,22,14,18
Store 1,Product 904,64,56,55,46,50,41,45,30,28,29,53,49,41
Store 1,Product 614,5,4,3,2,4,3,3,3,3,2,0,2,2
Store 1,Product 654,48,28,23,19,19,17,22,24,23,23,11,19,21
Store 1,Product 554,5,7,3,5,5,4,3,4,0,5,9,5,3
Store 1,Product 717,23,30,18,14,13,7,9,11,14,30,10,20,8
Store 1,Product 749,57,49,39,32,17,11,10,12,16,56,8,22,28
Store 1,Product 949,0,0,0,0,0,0,0,0,10,18,18,18,24
Store 1,Product 503,14,14,14,13,13,13,13,12,12,10,6,0,0
Store 1,Product 431,17,27,24,25,31,32,26,19,12,-11,9,17,5
Store 1,Product 71,5,3,6,7,3,3,3,10,5,0,4,4,4
Store 1,Product 9,2,2,2,2,2,2,1,2,1,1,-1,-1,-1
Store 1,Product 65,43,36,22,27,24,20,17,19,11,20,26,30,44
Store 1,Product 54,7,9,5,6,9,8,3,3,2,4,4,6,0
Store 1,Product 780,11,6,9,11,6,4,11,5,10,-5,1,1,-3
Store 1,Product 746,7,6,5,4,6,1,4,12,11,3,-1,9,3
Store 1,Product 770,3,3,3,2,3,1,3,2,4,2,8,0,8
Store 1,Product 546,28,39,30,21,23,13,21,13,17,15,25,25,41
Store 1,Product 417,20,17,11,17,17,12,19,15,12,9,-5,1,-1
Store 1,Product 459,110,166,114,120,135,112,126,113,103,69,15,-33,-19
Store 1,Product 724,11,10,9,9,9,6,3,8,5,10,14,10,14
Store 1,Product 723,2,6,4,5,4,2,2,2,2,2,2,2,2
Store 1,Product 585,6,4,5,5,0,5,6,4,6,4,4,6,0
Store 1,Product 580,9,12,6,3,8,8,7,7,11,2,10,8,6
Store 1,Product 571,10,7,3,7,5,4,5,4,5,3,5,7,5
Store 1,Product 578,6,6,4,9,9,6,6,6,5,7,1,3,11
Store 1,Product 524,6,6,8,6,3,10,8,6,4,21,19,13,9
Store 1,Product 425,13,10,6,0,0,0,0,0,0,0,20,14,4
Store 1,Product 725,2,4,4,7,2,5,1,6,5,0,0,8,6
Store 1,Product 732,7,6,3,0,5,4,3,0,5,1,7,9,7
Store 1,Product 473,5,4,3,0,4,6,5,5,0,8,8,8,8
Store 1,Product 762,9,5,5,4,8,3,5,8,5,14,10,10,2
Store 1,Product 812,25,18,18,13,10,9,6,6,8,14,14,10,14
Store 1,Product 757,38,31,20,12,6,8,9,7,6,39,23,11,17
Store 1,Product 655,1,2,3,2,1,1,0,1,2,7,5,3,3
Store 1,Product 601,3,3,2,2,2,2,1,3,2,4,4,4,4
Store 1,Product 719,18,29,32,25,27,22,18,14,10,-3,27,17,13
Store 1,Product 790,8,10,8,8,8,8,8,7,6,18,16,14,8
Store 1,Product 465,13,8,11,10,10,13,8,15,13,9,7,1,-7
Store 1,Product 507,2,2,2,2,2,2,1,2,2,2,2,2,2
Store 1,Product 443,25,31,24,45,45,41,39,49,45,42,28,22,10
Store 1,Product 8,5,5,5,5,5,5,5,5,5,5,5,5,5
Store 1,Product 1,4,6,5,2,5,1,2,3,1,0,-2,-2,-2
Store 1,Product 131,3,3,3,2,3,3,4,4,4,2,2,0,2
Store 1,Product 107,4,3,1,2,3,3,3,3,3,3,3,3,-1
Store 1,Product 89,1,2,2,2,2,2,2,3,2,2,2,2,2
Store 1,Product 94,2,2,2,2,2,2,1,2,2,2,2,2,2
Store 1,Product 42,9,7,7,7,7,7,7,4,4,4,4,6,6
Store 1,Product 916,168,173,116,127,148,116,89,68,40,107,75,35,81
Store 1,Product 885,19,9,23,8,15,2,8,13,12,9,19,7,-3
Store 1,Product 921,11,9,15,7,10,6,3,7,7,11,5,7,9
Store 1,Product 784,67,59,69,52,45,34,49,29,18,80,56,10,32
Store 1,Product 893,31,36,26,30,24,16,11,8,9,5,-7,7,3
Store 1,Product 823,31,27,30,15,24,18,20,20,15,17,-3,5,7
Store 1,Product 799,14,18,15,13,9,11,11,11,16,7,15,7,9
Store 1,Product 851,33,23,36,36,24,17,17,15,0,30,32,16,32
Store 1,Product 844,11,10,15,16,6,14,9,10,8,2,14,6,6
Store 1,Product 874,19,18,17,19,17,8,8,10,7,12,8,12,-4
Store 1,Product 864,59,51,46,36,27,17,12,6,9,11,17,13,13
Store 1,Product 734,540,575,484,508,516,484,457,573,523,503,245,537,511
Store 1,Product 909,93,98,149,139,144,106,153,162,105,119,109,117,67
Store 1,Product 887,10,36,33,68,59,24,12,9,16,40,18,-16,52
Store 1,Product 805,0,0,0,0,0,0,20,23,9,16,16,10,22
Store 1,Product 139,4,4,0,0,0,1,2,0,3,2,8,4,2
Store 1,Product 140,5,3,2,1,1,1,1,0,2,2,0,-2,0
Store 1,Product 141,0,0,2,1,1,4,2,0,2,2,8,8,0
Store 1,Product 143,6,5,6,3,2,2,3,3,3,3,5,9,1
Store 1,Product 962,4,5,8,8,7,8,5,3,8,4,20,16,6
Store 1,Product 935,3,3,5,5,4,4,3,4,4,4,4,2,0
Store 1,Product 942,29,27,19,7,40,34,35,31,27,11,17,15,19
Store 1,Product 741,75,83,66,72,110,103,87,87,105,67,-99,9,113
Store 1,Product 756,57,151,70,23,63,98,52,35,36,39,37,21,21
Store 1,Product 814,8,8,10,9,6,12,12,10,9,19,19,1,21
Store 1,Product 769,24,31,21,12,8,11,11,12,10,7,75,53,57
Store 1,Product 748,18,15,22,19,14,10,9,9,6,5,41,31,27
Store 1,Product 688,10,17,12,14,11,10,14,12,12,10,30,40,-14
Store 1,Product 34,34,54,51,40,36,24,23,22,20,14,8,4,2
Store 1,Product 81,8,5,10,7,5,5,5,5,5,3,1,5,3
Store 1,Product 129,5,5,5,6,8,4,0,6,6,6,6,6,6
Store 1,Product 134,6,6,6,6,4,4,0,4,4,4,4,4,4
Store 1,Product 490,11,12,12,10,10,7,6,8,7,45,41,29,23
Store 1,Product 676,3,2,2,4,3,2,1,3,2,2,4,0,2
Store 1,Product 514,6,9,6,9,8,5,4,2,1,-1,1,1,1
Store 1,Product 603,4,3,1,4,4,4,4,3,2,2,4,4,4
Store 1,Product 969,37,64,30,42,59,38,37,35,38,30,36,54,34
Store 1,Product 768,16,31,16,12,13,9,8,9,13,10,12,8,2
Store 1,Product 771,2,1,3,2,2,2,3,3,1,4,2,4,4
Store 1,Product 776,13,14,10,11,11,11,10,6,4,15,7,13,5
Store 1,Product 119,2,3,4,3,3,3,2,3,3,3,1,-1,5
Store 1,Product 834,16,19,15,10,8,7,8,7,7,7,5,7,7
Store 1,Product 967,4,4,3,2,3,3,3,2,3,3,3,3,3
Store 1,Product 930,4,4,3,3,3,3,3,2,3,3,1,3,3
Store 1,Product 315,6,5,5,4,10,9,9,7,5,9,-3,11,9
Store 1,Product 359,10,9,9,7,6,6,5,11,9,15,9,23,23
Store 1,Product 300,7,9,9,4,10,6,7,6,8,4,8,4,4
Store 1,Product 344,8,11,9,9,8,7,8,8,8,6,4,6,6
Store 1,Product 318,10,32,19,32,19,15,10,8,7,1,13,11,7
Store 1,Product 345,23,33,29,19,36,34,28,37,17,24,32,54,14
Store 1,Product 233,21,23,21,32,31,29,21,21,20,40,16,20,50
Store 1,Product 373,20,11,18,18,14,14,12,11,11,8,8,6,6
Store 1,Product 230,29,33,25,19,13,13,12,9,9,16,16,14,16
Store 1,Product 338,6,4,0,12,10,8,8,7,6,11,7,7,7
Store 1,Product 223,10,10,11,11,9,8,7,8,5,11,7,9,5
Store 1,Product 367,13,14,7,11,13,13,12,11,11,11,11,11,11
Store 1,Product 332,5,5,2,8,7,7,7,4,3,1,3,11,11
Store 1,Product 352,2,4,-1,3,4,6,7,5,5,5,5,5,3
Store 1,Product 385,11,11,10,10,10,10,10,10,10,10,18,18,16
Store 1,Product 328,4,7,2,6,6,8,6,8,5,11,9,9,1
Store 1,Product 714,5,10,7,11,10,14,7,4,8,23,15,5,13
Store 1,Product 301,2,7,7,7,4,8,7,5,5,9,7,7,1
Store 1,Product 329,5,9,6,11,11,11,8,8,8,6,2,2,6
Store 1,Product 320,13,11,8,19,13,8,11,8,18,16,14,2,-2
Store 1,Product 386,4,0,6,5,9,4,10,10,9,-1,9,7,7
Store 1,Product 118,3,3,2,3,3,3,1,3,3,5,5,5,5
Store 1,Product 99,6,4,9,7,8,6,5,4,10,9,1,1,11
Store 1,Product 339,6,10,8,9,5,4,10,5,7,14,2,4,8
Store 1,Product 45,24,27,27,27,21,17,11,7,7,15,23,13,21
Store 1,Product 113,5,5,5,4,5,4,4,3,3,3,3,1,1
Store 1,Product 90,4,4,4,4,4,4,0,4,3,3,5,5,5
Store 1,Product 132,3,3,1,2,3,3,2,3,2,3,3,3,3
Store 1,Product 84,9,5,7,10,6,5,4,6,9,9,1,11,11
Store 1,Product 72,2,1,2,1,1,2,2,2,2,2,2,2,0
Store 1,Product 53,2,2,1,1,1,2,2,2,2,2,0,0,2
Store 1,Product 914,14,9,16,10,16,13,9,15,5,27,13,35,25
Store 1,Product 106,2,1,2,2,3,2,1,0,2,4,4,4,4
Store 1,Product 28,2,1,2,2,0,2,0,2,1,2,2,-2,-2
Store 1,Product 130,2,2,2,1,2,1,2,2,2,2,0,2,0
Store 1,Product 57,3,3,3,1,3,3,2,0,2,-1,1,5,1
Store 1,Product 115,3,3,3,2,3,2,4,4,4,4,4,2,0
Store 1,Product 111,3,1,2,2,2,1,2,1,2,2,2,0,2
Store 1,Product 82,0,2,2,1,2,2,2,2,2,2,2,2,4
Store 1,Product 127,5,5,4,3,3,2,2,2,2,2,2,2,2
Store 1,Product 108,3,3,4,1,6,3,6,5,3,1,7,5,5
Store 1,Product 48,4,4,3,3,4,3,3,3,3,1,1,1,1
Store 1,Product 75,2,0,6,5,3,2,4,4,3,3,3,5,-1
Store 1,Product 187,2,2,2,2,1,0,0,1,1,1,1,1,-1
Store 1,Product 192,2,2,2,2,2,0,2,2,2,2,2,2,0
Store 1,Product 176,5,4,3,3,2,1,0,2,2,2,2,2,2
Store 1,Product 186,4,4,1,3,4,2,1,2,2,2,2,2,2
Store 1,Product 168,2,3,1,5,3,0,0,2,2,2,2,2,2
Store 1,Product 669,12,11,7,5,8,8,6,3,5,22,4,24,14
Store 1,Product 673,8,7,3,8,6,5,2,7,5,-3,5,-1,5
Store 1,Product 555,5,2,12,7,5,3,10,7,5,-1,11,9,5
Store 1,Product 583,9,22,11,11,17,17,9,7,7,25,17,11,33
Store 1,Product 596,13,11,5,10,17,14,11,5,11,31,23,5,23
Store 1,Product 520,22,24,17,17,13,10,10,12,11,16,14,16,38
Store 1,Product 471,7,6,7,8,9,10,11,12,10,11,11,11,9
Store 1,Product 668,3,3,3,3,3,3,3,2,3,3,3,3,7
Store 1,Product 618,2,2,1,2,2,2,2,2,2,2,2,2,2
Store 1,Product 638,2,2,2,2,2,1,2,1,2,2,2,2,2
Store 1,Product 836,9,2,7,7,7,0,0,7,4,12,18,16,10
Store 1,Product 842,10,7,9,3,10,5,3,10,8,4,14,12,6
Store 1,Product 777,9,9,9,9,9,9,9,9,9,9,9,9,3
Store 1,Product 635,5,4,4,8,8,6,5,4,9,7,7,5,3
Store 1,Product 539,3,3,3,2,3,3,3,2,2,-1,5,5,3
Store 1,Product 608,4,3,3,3,2,4,4,4,1,1,7,3,-1
Store 1,Product 816,13,13,36,35,35,30,24,19,8,10,34,30,28
Store 1,Product 896,27,27,14,21,20,28,22,16,18,7,29,25,37
Store 1,Product 895,53,80,58,42,41,45,36,45,46,49,77,77,69
Store 1,Product 764,22,49,38,16,22,18,26,14,15,29,129,101,37
Store 1,Product 623,1,3,1,4,3,3,2,3,2,-2,0,6,-2
Store 1,Product 679,10,7,13,13,12,12,11,8,7,7,5,3,11
Store 1,Product 51,8,7,3,1,1,1,7,4,1,1,13,7,3
Store 1,Product 102,14,8,7,15,13,9,6,5,5,5,9,7,7
Store 1,Product 104,4,2,4,3,2,3,1,4,4,-1,1,-1,3
Store 1,Product 93,3,3,3,3,4,4,4,4,2,1,-3,3,3
Store 1,Product 894,5,9,8,8,7,7,3,4,6,4,4,-2,2
Store 1,Product 899,13,8,5,7,7,5,6,4,5,13,9,13,7
Store 1,Product 854,14,15,13,9,12,11,9,6,11,11,9,11,7
Store 1,Product 485,28,31,25,14,19,12,15,23,16,9,35,39,21
Store 1,Product 427,10,9,9,14,12,11,10,5,10,10,8,2,-2
Store 1,Product 464,10,9,9,20,19,15,14,12,12,10,6,2,4
Store 1,Product 456,12,12,13,12,13,11,11,0,12,11,7,7,1
Store 1,Product 412,18,20,13,15,18,6,19,21,22,25,13,5,-3
Store 1,Product 960,11,8,8,6,8,7,3,3,5,3,7,5,5
Store 1,Product 957,9,8,8,4,4,3,3,3,3,3,3,1,3
Store 1,Product 979,16,12,11,11,11,8,7,7,7,10,10,10,10
Store 1,Product 974,4,4,5,4,4,4,4,0,4,4,4,2,2
Store 1,Product 804,0,0,0,0,0,0,0,0,0,0,0,0,10
Store 1,Product 953,6,4,4,3,0,1,0,0,5,3,3,-1,5
Store 1,Product 810,89,90,124,236,217,157,157,192,153,208,240,234,262
Store 1,Product 463,11,7,7,6,5,5,5,4,3,1,1,5,3
Store 1,Product 87,8,7,9,7,1,6,6,6,0,10,12,8,16
Store 1,Product 105,2,5,5,0,0,0,4,4,3,7,7,3,7
Store 1,Product 56,10,11,10,18,13,6,0,7,6,-3,9,13,9
Store 1,Product 357,19,16,8,20,20,29,26,31,25,16,10,20,8
Store 1,Product 353,17,18,13,25,25,39,30,42,38,33,19,29,25
Store 1,Product 319,39,44,29,24,41,59,50,61,51,37,13,-1,-5
Store 1,Product 366,32,46,39,55,54,57,50,60,48,35,9,15,3
Store 1,Product 17,2,3,3,2,5,2,3,2,2,2,2,0,0
Store 1,Product 6,2,0,2,2,2,4,4,3,3,3,-1,-3,-3
Store 1,Product 109,9,8,7,4,8,7,9,9,9,9,7,7,5
Store 1,Product 905,3,6,3,3,2,3,3,3,2,5,3,5,3
Store 1,Product 718,12,30,21,16,22,19,16,15,16,19,27,25,27
Store 1,Product 808,14,20,13,20,18,9,7,10,10,6,6,4,6
Store 1,Product 722,24,25,18,23,34,22,21,20,17,16,18,20,14
Store 1,Product 710,4,6,9,9,14,13,11,9,5,12,6,8,12
Store 1,Product 830,7,7,5,8,6,5,4,4,7,7,3,-1,5
Store 1,Product 80,5,6,5,3,4,2,1,3,0,3,1,5,5
Store 1,Product 989,41,62,35,27,21,18,9,25,14,44,10,40,36
Store 1,Product 797,64,103,74,84,89,73,65,0,50,82,156,150,220
Store 1,Product 480,24,21,20,11,8,7,6,2,7,8,0,12,10
Store 1,Product 415,36,33,8,2,28,18,23,23,21,18,14,24,2
Store 1,Product 781,72,77,61,47,38,28,45,37,39,31,71,41,65
Store 1,Product 868,7,8,9,8,9,7,18,21,30,28,48,34,38
Store 1,Product 761,13,11,8,6,7,6,18,16,21,8,12,28,26
Store 1,Product 951,3,2,3,3,3,3,4,3,4,4,6,10,8
Store 1,Product 890,3,3,2,3,2,2,6,7,4,6,8,4,8
Store 1,Product 511,2,2,2,2,2,2,2,2,2,2,2,0,0
Store 1,Product 486,2,2,2,2,2,3,3,3,2,4,4,2,4
Store 1,Product 505,2,1,2,1,2,2,2,2,2,2,2,2,2
Store 1,Product 840,3,4,3,0,4,4,2,2,6,6,4,-2,2
Store 1,Product 871,4,1,2,2,3,3,3,3,5,5,5,5,5
Store 1,Product 135,3,3,3,5,5,5,5,5,5,5,5,3,3
Store 1,Product 96,10,9,8,4,8,3,9,9,7,4,12,4,2
Store 1,Product 11,10,11,13,12,9,7,7,7,7,3,-7,-7,-7
Store 1,Product 37,113,159,137,126,112,100,93,88,79,64,58,32,12
Store 1,Product 451,32,33,26,24,23,22,16,13,11,26,16,12,6
Store 1,Product 47,3,1,1,3,1,0,4,3,3,3,3,3,3
